synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:the_three_estates.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:workhouse.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:recorder.n.03
synset:nippon.n.01	member_of_domain_region	synset:jra.n.01
synset:nippon.n.01	member_of_domain_region	synset:kamikaze.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:cert.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:thatcherite.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:stone.n.05
synset:ussr.n.01	member_of_domain_region	synset:strike.v.19
synset:usa.n.01	member_of_domain_region	synset:republic_of_the_marshall_islands.n.01
synset:rome.n.01	member_of_domain_region	synset:sibyl.n.02
synset:commonwealth_of_australia.n.01	member_of_domain_region	synset:australian.n.02
synset:africa.n.01	member_of_domain_region	synset:negroid.n.01
synset:italy.n.01	member_of_domain_region	synset:red_brigades.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:paper.v.01
synset:usa.n.01	member_of_domain_region	synset:quintillion.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:shadow_cabinet.n.01
synset:xizang.n.01	member_of_domain_region	synset:tibetan_buddhism.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:justiciary.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:wherry.n.01
synset:germany.n.01	member_of_domain_region	synset:panzer.n.01
synset:usa.n.01	member_of_domain_region	synset:athapaskan_language.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:pointsman.n.01
synset:jordan.n.02	member_of_domain_region	synset:fatah.n.01
synset:hi.n.02	member_of_domain_region	synset:mahimahi.n.02
synset:hi.n.02	member_of_domain_region	synset:mahimahi.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:trillion.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:surgery.n.02
synset:usa.n.01	member_of_domain_region	synset:trillion.n.03
synset:french_republic.n.01	member_of_domain_region	synset:trillion.n.03
synset:usa.n.01	member_of_domain_region	synset:trapezoid.n.01
synset:nepal.n.01	member_of_domain_region	synset:hinduism.n.01
synset:commonwealth_of_australia.n.01	member_of_domain_region	synset:throwing_stick.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:maundy_money.n.01
synset:italy.n.01	member_of_domain_region	synset:lucania.n.01
synset:kingdom_of_belgium.n.01	member_of_domain_region	synset:fontenoy.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:sten_gun.n.01
synset:nippon.n.01	member_of_domain_region	synset:supreme_truth.n.01
synset:islamic_state_of_afghanistan.n.01	member_of_domain_region	synset:qaeda.n.01
synset:germany.n.01	member_of_domain_region	synset:lutzen.n.01
synset:french_republic.n.01	member_of_domain_region	synset:bastille.n.01
synset:ireland.n.02	member_of_domain_region	synset:patronymic.n.01
synset:republic_of_colombia.n.01	member_of_domain_region	synset:national_liberation_army.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:villa.n.02
synset:spain.n.01	member_of_domain_region	synset:euskadi_ta_askatasuna.n.01
synset:virginia.n.01	member_of_domain_region	synset:spotsylvania.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:beastliness.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:mews.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:bacchus.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:refresher.n.01
synset:england.n.01	member_of_domain_region	synset:o_level.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:nick.n.02
synset:republic_of_bolivia.n.01	member_of_domain_region	synset:tupac_katari_guerrilla_army.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:jobcentre.n.01
synset:usa.n.01	member_of_domain_region	synset:septillion.n.01
synset:french_republic.n.01	member_of_domain_region	synset:somme_river.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:tombola.n.01
synset:united_mexican_states.n.01	member_of_domain_region	synset:conquistador.n.01
synset:west_pakistan.n.01	member_of_domain_region	synset:utn.n.01
synset:babylon.n.01	member_of_domain_region	synset:chaldea.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:kedgeree.n.01
synset:northern_ireland.n.01	member_of_domain_region	synset:ov.n.01
synset:usa.n.01	member_of_domain_region	synset:water_spaniel.n.01
synset:republic_of_the_philippines.n.01	member_of_domain_region	synset:bearer_of_the_sword.n.01
synset:democratic_and_popular_republic_of_algeria.n.01	member_of_domain_region	synset:salafist_group.n.01
synset:germany.n.01	member_of_domain_region	synset:minden.n.01
synset:usa.n.01	member_of_domain_region	synset:desperate_criminal.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:salad_cream.n.01
synset:usa.n.01	member_of_domain_region	synset:tribe.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:boxing_day.n.01
synset:usa.n.01	member_of_domain_region	synset:teacake.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:dekko.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:appro.n.01
synset:ireland.n.02	member_of_domain_region	synset:oengus.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:heathland.n.01
synset:lebanon.n.01	member_of_domain_region	synset:revolutionary_justice_organization.n.01
synset:south_africa.n.01	member_of_domain_region	synset:qibla.n.02
synset:zion.n.02	member_of_domain_region	synset:haganah.n.01
synset:red_china.n.01	member_of_domain_region	synset:great_proletarian_cultural_revolution.n.01
synset:northern_ireland.n.01	member_of_domain_region	synset:ulster_defence_association.n.01
synset:republic_of_india.n.01	member_of_domain_region	synset:dakoity.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:lords_spiritual.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:smallholder.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:trad.n.01
synset:canada.n.01	member_of_domain_region	synset:dogsled.n.01
synset:hi.n.02	member_of_domain_region	synset:hawaiian.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:sheepwalk.n.01
synset:palestine.n.01	member_of_domain_region	synset:pij.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:backbench.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:minicab.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:divvy.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:cobblers.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:gymslip.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:esquire.n.02
synset:commonwealth_of_australia.n.01	member_of_domain_region	synset:mate.n.08
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:tallyman.n.01
synset:germany.n.01	member_of_domain_region	synset:quadrillion.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:ratepayer.n.01
synset:french_republic.n.01	member_of_domain_region	synset:lords_spiritual.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:clawback.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:fug.n.01
synset:nippon.n.01	member_of_domain_region	synset:shoji.n.01
synset:sicily.n.02	member_of_domain_region	synset:syracuse.n.03
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:burnup.n.01
synset:french_republic.n.01	member_of_domain_region	synset:marne_river.n.01
synset:usa.n.01	member_of_domain_region	synset:octillion.n.01
synset:republic_of_austria.n.01	member_of_domain_region	synset:wagram.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:snogging.n.01
synset:canada.n.01	member_of_domain_region	synset:remembrance_sunday.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:spinney.n.01
synset:russia.n.03	member_of_domain_region	synset:tzar.n.01
synset:nippon.n.01	member_of_domain_region	synset:sumo_wrestler.n.01
synset:republic_of_colombia.n.01	member_of_domain_region	synset:revolutionary_armed_forces_of_colombia.n.01
synset:republic_of_the_philippines.n.01	member_of_domain_region	synset:npa.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:wooden_spoon.n.01
synset:volunteer_state.n.01	member_of_domain_region	synset:chattanooga.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:secateurs.n.01
synset:french_republic.n.01	member_of_domain_region	synset:meuse_river.n.02
synset:zion.n.02	member_of_domain_region	synset:shin_bet.n.01
synset:palestine.n.01	member_of_domain_region	synset:fatah.n.01
synset:germany.n.01	member_of_domain_region	synset:brownshirt.n.01
synset:red_china.n.01	member_of_domain_region	synset:yalu_river.n.01
synset:rome.n.01	member_of_domain_region	synset:tribune.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:skidpan.n.01
synset:palestine.n.01	member_of_domain_region	synset:plo.n.01
synset:vietnam.n.01	member_of_domain_region	synset:dien_bien_phu.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:treacle.n.01
synset:ireland.n.02	member_of_domain_region	synset:ben.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:conk.n.01
synset:italy.n.01	member_of_domain_region	synset:commune.n.01
synset:italy.n.01	member_of_domain_region	synset:revolutionary_proletarian_nucleus.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:visage.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:castor_sugar.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:greengrocery.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:headship.n.01
synset:french_republic.n.01	member_of_domain_region	synset:soissons.n.01
synset:italy.n.01	member_of_domain_region	synset:italian.n.02
synset:kingdom_of_belgium.n.01	member_of_domain_region	synset:ypres.n.03
synset:french_republic.n.01	member_of_domain_region	synset:patron.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:privy_council.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:fruiterer.n.01
synset:virginia.n.01	member_of_domain_region	synset:bull_run.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:newsreader.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:revolutionary_people's_struggle.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:tanner.n.01
synset:germany.n.01	member_of_domain_region	synset:rossbach.n.01
synset:red_china.n.01	member_of_domain_region	synset:catty.n.01
synset:pennsylvania.n.01	member_of_domain_region	synset:gettysburg.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:washbowl.n.02
synset:usa.n.01	member_of_domain_region	synset:united_states_intelligence_community.n.01
synset:volunteer_state.n.01	member_of_domain_region	synset:shiloh.n.01
synset:ussr.n.01	member_of_domain_region	synset:kolkhoz.n.01
synset:italy.n.01	member_of_domain_region	synset:squid.n.01
synset:spain.n.01	member_of_domain_region	synset:sangria.n.01
synset:turkey.n.02	member_of_domain_region	synset:agha.n.01
synset:polynesia.n.01	member_of_domain_region	synset:tabu.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:costing.n.01
synset:england.n.01	member_of_domain_region	synset:esquire.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:clever_dick.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:giro_cheque.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:nearside.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:wog.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:double_dutch.n.01
synset:spain.n.01	member_of_domain_region	synset:grapo.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:ranker.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:rates.n.01
synset:italy.n.01	member_of_domain_region	synset:ciao.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:whitefish.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:thatcherism.n.01
synset:south.n.01	member_of_domain_region	synset:ku_klux_klan.n.01
synset:spain.n.01	member_of_domain_region	synset:conquistador.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:aggro.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:van.n.03
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:taphouse.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:hotpot.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:stall.n.05
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:select_committee.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:sickness_benefit.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:pudding.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:hasty_pudding.n.01
synset:zion.n.02	member_of_domain_region	synset:israeli_defense_force.n.01
synset:san_antonio.n.01	member_of_domain_region	synset:alamo.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:medical_intern.n.01
synset:usa.n.01	member_of_domain_region	synset:joint_resolution.n.01
synset:republic_of_indonesia.n.01	member_of_domain_region	synset:laskar_jihad.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:pantheon.n.03
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:quizmaster.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:noddle.n.01
synset:spain.n.01	member_of_domain_region	synset:catalan.n.02
synset:republic_of_bolivia.n.01	member_of_domain_region	synset:nestor_paz_zamora_commission.n.01
synset:scotland.n.01	member_of_domain_region	synset:firth.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:smallholding.n.01
synset:republic_of_ireland.n.01	member_of_domain_region	synset:rira.n.01
synset:virginia.n.01	member_of_domain_region	synset:fredericksburg.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:spiv.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:wally.n.01
synset:malay_archipelago.n.01	member_of_domain_region	synset:curry.n.01
synset:union_of_burma.n.01	member_of_domain_region	synset:dakoity.n.01
synset:persia.n.02	member_of_domain_region	synset:people's_mujahidin_of_iran.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:flit.n.02
synset:kingdom_of_cambodia.n.01	member_of_domain_region	synset:party_of_democratic_kampuchea.n.01
synset:nippon.n.01	member_of_domain_region	synset:sumo.n.01
synset:usa.n.01	member_of_domain_region	synset:barrio.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:pean.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:minicar.n.01
synset:west_pakistan.n.01	member_of_domain_region	synset:jem.n.01
synset:scotland.n.01	member_of_domain_region	synset:bairn.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:teddy_boy.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:scrumpy.n.01
synset:usa.n.01	member_of_domain_region	synset:mestizo.n.01
synset:republic_of_bulgaria.n.01	member_of_domain_region	synset:plevna.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:mot_test.n.01
synset:rome.n.01	member_of_domain_region	synset:romanic.a.01
synset:west_pakistan.n.01	member_of_domain_region	synset:madrasah.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:hnd.n.01
synset:europe.n.01	member_of_domain_region	synset:villein.n.01
synset:usa.n.01	member_of_domain_region	synset:snout.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:gen.n.01
synset:germany.n.01	member_of_domain_region	synset:divine_unity.n.01
synset:french_republic.n.01	member_of_domain_region	synset:french.n.01
synset:nippon.n.01	member_of_domain_region	synset:origami.n.01
synset:spain.n.01	member_of_domain_region	synset:spanish.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:punnet.n.01
synset:french_republic.n.01	member_of_domain_region	synset:mot.n.01
synset:saudi_arabia.n.01	member_of_domain_region	synset:mutawa'een.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:remembrance_sunday.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:doorknob.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:lucky_dip.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:trunk_road.n.01
synset:virginia.n.01	member_of_domain_region	synset:yorktown.n.02
synset:lebanon.n.01	member_of_domain_region	synset:plf.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:cooky.n.02
synset:nippon.n.01	member_of_domain_region	synset:diet.n.02
synset:democratic_and_popular_republic_of_algeria.n.01	member_of_domain_region	synset:gia.n.01
synset:wales.n.01	member_of_domain_region	synset:welsh.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:mackintosh.n.02
synset:zion.n.02	member_of_domain_region	synset:fatah.n.01
synset:philippines.n.02	member_of_domain_region	synset:leyte_island.n.01
synset:french_republic.n.01	member_of_domain_region	synset:quadrillion.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:placeseeker.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:rod.n.03
synset:republic_of_peru.n.01	member_of_domain_region	synset:sl.n.01
synset:scotland.n.01	member_of_domain_region	synset:filibuster.n.02
synset:vietnam.n.01	member_of_domain_region	synset:vietnam_war.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:skiffle.n.01
synset:republic_of_india.n.01	member_of_domain_region	synset:godown.n.01
synset:roman_empire.n.01	member_of_domain_region	synset:prefecture.n.01
synset:usa.n.01	member_of_domain_region	synset:billionth.n.01
synset:rome.n.01	member_of_domain_region	synset:procurator.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:carriageway.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:question_time.n.01
synset:ussr.n.01	member_of_domain_region	synset:steppe.n.01
synset:usa.n.01	member_of_domain_region	synset:recall.n.05
synset:red_china.n.01	member_of_domain_region	synset:egg_fu_yung.n.01
synset:french_republic.n.01	member_of_domain_region	synset:sextillion.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:ir.n.02
synset:west_pakistan.n.01	member_of_domain_region	synset:tanzimul_fuqra.n.01
synset:west_pakistan.n.01	member_of_domain_region	synset:mdi.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:banger.n.01
synset:usa.n.01	member_of_domain_region	synset:one_dollar_bill.n.01
synset:palestine.n.01	member_of_domain_region	synset:revolutionary_organization_of_socialist_muslims.n.01
synset:philippines.n.02	member_of_domain_region	synset:corregidor.n.01
synset:heart_of_dixie.n.01	member_of_domain_region	synset:chickamauga.n.01
synset:nippon.n.01	member_of_domain_region	synset:seiji_ozawa.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:nous.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:quadrillion.n.01
synset:kingdom_of_denmark.n.01	member_of_domain_region	synset:jutland.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:rateables.n.01
synset:hellenic_republic.n.01	member_of_domain_region	synset:balkan_wars.n.01
synset:usa.n.01	member_of_domain_region	synset:inch.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:ringway.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:ludo.n.01
synset:uzbekistan.n.01	member_of_domain_region	synset:islamic_party_of_turkestan.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:greengrocery.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:trolley_car.n.01
synset:socialist_people's_libyan_arab_jamahiriya.n.01	member_of_domain_region	synset:revolutionary_organization_of_socialist_muslims.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:cottage_pie.n.01
synset:south_africa.n.01	member_of_domain_region	synset:koppie.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:outport.n.01
synset:sierra_leone.n.01	member_of_domain_region	synset:ruf.n.01
synset:nippon.n.01	member_of_domain_region	synset:prefecture.n.01
synset:zion.n.02	member_of_domain_region	synset:kahane_chai.n.01
synset:spain.n.01	member_of_domain_region	synset:galician.n.01
synset:ireland.n.02	member_of_domain_region	synset:lugh.n.01
synset:nippon.n.01	member_of_domain_region	synset:seppuku.n.01
synset:west_pakistan.n.01	member_of_domain_region	synset:qaeda.n.01
synset:germany.n.01	member_of_domain_region	synset:white_beer.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:lucky_dip.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:mb.n.04
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:peer.n.02
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:mercer.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:greengrocer.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:gob.n.02
synset:malaysia.n.01	member_of_domain_region	synset:malaysian_mujahidin_group.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:fleapit.n.01
synset:republic_of_ireland.n.01	member_of_domain_region	synset:continuity_irish_republican_army.n.01
synset:switzerland.n.01	member_of_domain_region	synset:commune.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:spotted_dick.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:bunfight.n.01
synset:zion.n.02	member_of_domain_region	synset:moshav.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:minster.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:playbox.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:bitter.n.01
synset:french_republic.n.01	member_of_domain_region	synset:dunkirk.n.03
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:guy_fawkes_day.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:coiner.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:maundy.n.01
synset:germany.n.01	member_of_domain_region	synset:swastika.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:supergrass.n.01
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:minister.n.04
synset:united_kingdom_of_great_britain_and_northern_ireland.n.01	member_of_domain_region	synset:windcheater.n.01
synset:united_arab_republic.n.01	member_of_domain_region	synset:vanguards_of_conquest.n.01
