synset:unbelievable.a.01,synset:incredulous.a.01	1	-_also_see-,1.0 -#- -also_see-,1.0 -#- -also_see-also_see-also_see-,1.0 -#- -also_see-_also_see-also_see-,1.0 -#- -also_see-_also_see-_also_see-,1.0 -#- -_also_see-_also_see-also_see-,1.0 -#- -derivationally_related_form-derivationally_related_form-also_see-,1.0 -#- -_also_see-also_see-also_see-,1.0 -#- -_also_see-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-_also_see-,1.0 -#- -derivationally_related_form-_derivationally_related_form-also_see-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_also_see-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-also_see-,1.0 -#- -_also_see-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-_also_see-_also_see-,1.0 -#- -also_see-also_see-_also_see-,1.0 -#- -_derivationally_related_form-derivationally_related_form-also_see-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_also_see-,1.0 -#- -also_see-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-also_see-_also_see-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_also_see-,1.0 -#- -also_see-derivationally_related_form-_derivationally_related_form-,1.0 -#- -also_see-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_also_see-derivationally_related_form-_derivationally_related_form-,1.0 -#- -also_see-derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-derivationally_related_form-derivationally_related_form-,1.0
synset:yell.v.01,synset:shout.v.03	1	-derivationally_related_form-_derivationally_related_form-,0.011111111111111112 -#- -_derivationally_related_form-derivationally_related_form-,0.02247191011235955 -#- -_derivationally_related_form-_derivationally_related_form-,0.011494252873563218 -#- -derivationally_related_form-derivationally_related_form-,0.02247191011235955 -#- -derivationally_related_form-hypernym-_hypernym-_derivationally_related_form-,0.0625 -#- -_derivationally_related_form-hypernym-derivationally_related_form-,0.11538461538461539 -#- -_derivationally_related_form-hypernym-_derivationally_related_form-,0.13725490196078433 -#- -derivationally_related_form-hypernym-_derivationally_related_form-,0.09803921568627451 -#- -derivationally_related_form-hypernym-derivationally_related_form-,0.08333333333333333
synset:provide.v.07,synset:thrifty.a.01	-1	-derivationally_related_form-_also_see-,0.46 -#- -derivationally_related_form-also_see-,0.26373626373626374 -#- -_derivationally_related_form-also_see-,0.34375 -#- -_derivationally_related_form-_also_see-,0.48
synset:unpleasant.a.01,synset:nasty.a.01	1	-derivationally_related_form-_hypernym-_derivationally_related_form-,0.66 -#- -derivationally_related_form-_hypernym-derivationally_related_form-,0.8 -#- -_derivationally_related_form-_hypernym-derivationally_related_form-,0.62 -#- -_derivationally_related_form-_hypernym-_derivationally_related_form-,0.7346938775510204
synset:intercommunicate.v.02,synset:transmit.v.01	-1	-derivationally_related_form-_derivationally_related_form-,0.010309278350515464 -#- -_derivationally_related_form-derivationally_related_form-,0.030303030303030304 -#- -_derivationally_related_form-_derivationally_related_form-,0.05102040816326531 -#- -derivationally_related_form-_derivationally_related_form-hypernym-,0.21052631578947367 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,0.18518518518518517 -#- -_derivationally_related_form-_derivationally_related_form-hypernym-,0.2413793103448276
synset:foolish.a.01,synset:imprudent.a.01	1	-_also_see-,1.0 -#- -also_see-,1.0 -#- -also_see-also_see-also_see-,0.82 -#- -also_see-_also_see-also_see-,0.76 -#- -also_see-_also_see-_also_see-,0.74 -#- -_also_see-_also_see-also_see-,0.76 -#- -_also_see-also_see-also_see-,0.66 -#- -_also_see-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_also_see-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-_also_see-_also_see-,0.84 -#- -also_see-also_see-_also_see-,0.76 -#- -also_see-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-also_see-_also_see-,0.78 -#- -also_see-derivationally_related_form-_derivationally_related_form-,1.0 -#- -also_see-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_also_see-derivationally_related_form-_derivationally_related_form-,1.0 -#- -also_see-derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-derivationally_related_form-derivationally_related_form-,1.0
synset:noxious.a.01,synset:offensiveness.n.01	-1	-_also_see-also_see-derivationally_related_form-,0.01694915254237288 -#- -_also_see-also_see-_derivationally_related_form-,0.03636363636363636
synset:blaze.v.03,synset:flare.v.01	1	-hypernym-_hypernym-,0.3
synset:unpleasantness.n.02,synset:quality.n.01	-1	-hypernym-,1.0 -#- -derivationally_related_form-_derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-hypernym-,1.0
synset:tranquillity.n.02,synset:peaceful.a.01	-1	-derivationally_related_form-_also_see-,1.0 -#- -derivationally_related_form-also_see-,1.0 -#- -_derivationally_related_form-also_see-,1.0 -#- -_derivationally_related_form-_also_see-,1.0
synset:supplicant.n.02,synset:pray.v.02	-1	-_derivationally_related_form-hypernym-,1.0 -#- -derivationally_related_form-hypernym-,1.0
synset:unfertile.a.01,synset:uncreative.a.01	-1	-_also_see-also_see-,0.4745762711864407 -#- -also_see-also_see-,0.484375 -#- -also_see-_also_see-,0.5172413793103449 -#- -_also_see-_also_see-,0.40350877192982454 -#- -_also_see-_also_see-also_see-also_see-,0.41379310344827586
synset:flow.v.04,synset:overflow.n.01	-1	-_derivationally_related_form-_hypernym-,0.15584415584415584 -#- -derivationally_related_form-_hypernym-,0.2328767123287671
synset:dishonorable.a.02,synset:dishonourable.a.01	1	-_also_see-,0.27058823529411763 -#- -also_see-,0.32941176470588235 -#- -also_see-also_see-also_see-,0.34210526315789475 -#- -also_see-_also_see-also_see-,0.34285714285714286 -#- -also_see-_also_see-_also_see-,0.28125 -#- -_also_see-_also_see-also_see-,0.35294117647058826 -#- -_also_see-also_see-also_see-,0.34285714285714286 -#- -_also_see-_also_see-_also_see-,0.25 -#- -also_see-also_see-_also_see-,0.2972972972972973 -#- -_also_see-also_see-_also_see-,0.25
synset:genuine.a.01,synset:squelch.v.02	1	-_also_see-also_see-,0.2857142857142857 -#- -also_see-also_see-,0.25 -#- -also_see-_also_see-,0.25 -#- -_also_see-_also_see-,0.23529411764705882 -#- -also_see-_also_see-_also_see-,0.08333333333333333 -#- -_also_see-also_see-also_see-,0.047619047619047616 -#- -_also_see-_also_see-_also_see-,0.03125 -#- -_also_see-_also_see-also_see-also_see-,0.1935483870967742
synset:honorable.a.01,synset:direct.a.03	1	-derivationally_related_form-_hypernym-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_hypernym-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_hypernym-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_hypernym-_derivationally_related_form-,1.0
synset:susceptible.a.01,synset:unprotected.a.01	1	-_also_see-,0.34375 -#- -also_see-,0.2926829268292683 -#- -_also_see-also_see-,0.09278350515463918 -#- -also_see-also_see-,0.08695652173913043 -#- -also_see-_also_see-,0.11827956989247312 -#- -_also_see-_also_see-,0.09473684210526316 -#- -also_see-also_see-also_see-,0.2857142857142857 -#- -also_see-_also_see-also_see-,0.2631578947368421 -#- -also_see-_also_see-_also_see-,0.15 -#- -_also_see-_also_see-also_see-,0.2641509433962264 -#- -derivationally_related_form-derivationally_related_form-also_see-,0.34 -#- -_also_see-also_see-also_see-,0.18181818181818182 -#- -derivationally_related_form-derivationally_related_form-_also_see-,0.32 -#- -derivationally_related_form-_derivationally_related_form-also_see-,0.28 -#- -_derivationally_related_form-derivationally_related_form-_also_see-,0.32 -#- -_derivationally_related_form-_derivationally_related_form-also_see-,0.32 -#- -_also_see-_also_see-_also_see-,0.1935483870967742 -#- -also_see-also_see-_also_see-,0.22807017543859648 -#- -_derivationally_related_form-derivationally_related_form-also_see-,0.48 -#- -_derivationally_related_form-_derivationally_related_form-_also_see-,0.48 -#- -_also_see-also_see-_also_see-,0.22413793103448276 -#- -derivationally_related_form-_derivationally_related_form-_also_see-,0.3 -#- -_also_see-_also_see-also_see-also_see-,0.06
synset:contentedness.n.01,synset:acceptance.n.03	-1	-hypernym-,1.0 -#- -derivationally_related_form-_derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-hypernym-,1.0
synset:timid.a.01,synset:fearfulness.n.02	-1	-_also_see-_derivationally_related_form-,0.3673469387755102 -#- -_also_see-derivationally_related_form-,0.3157894736842105 -#- -also_see-_derivationally_related_form-,0.35185185185185186 -#- -also_see-derivationally_related_form-,0.25
synset:dishonorable.a.02,synset:untrusty.a.01	1	-_also_see-,0.3176470588235294 -#- -also_see-,0.32941176470588235 -#- -also_see-also_see-also_see-,0.3157894736842105 -#- -also_see-_also_see-also_see-,0.2571428571428571 -#- -also_see-_also_see-_also_see-,0.40625 -#- -_also_see-_also_see-also_see-,0.3235294117647059 -#- -_also_see-also_see-also_see-,0.3142857142857143 -#- -_also_see-_derivationally_related_form-_derivationally_related_form-,0.4642857142857143 -#- -_also_see-_derivationally_related_form-derivationally_related_form-,0.7142857142857143 -#- -_also_see-_also_see-_also_see-,0.5277777777777778 -#- -also_see-also_see-_also_see-,0.35135135135135137 -#- -also_see-_derivationally_related_form-derivationally_related_form-,0.4444444444444444 -#- -_also_see-also_see-_also_see-,0.28125 -#- -also_see-derivationally_related_form-_derivationally_related_form-,0.71875 -#- -also_see-_derivationally_related_form-_derivationally_related_form-,0.5806451612903226 -#- -_also_see-derivationally_related_form-_derivationally_related_form-,0.5555555555555556 -#- -also_see-derivationally_related_form-derivationally_related_form-,0.5405405405405406 -#- -_also_see-derivationally_related_form-derivationally_related_form-,0.5151515151515151
synset:bust.v.01,synset:knap.v.02	1	-derivationally_related_form-_hypernym-_derivationally_related_form-,0.10638297872340426 -#- -derivationally_related_form-_hypernym-derivationally_related_form-,0.024390243902439025 -#- -_derivationally_related_form-_hypernym-derivationally_related_form-,0.022222222222222223 -#- -_derivationally_related_form-_hypernym-_derivationally_related_form-,0.023255813953488372
synset:courageousness.n.01,synset:courageous.a.01	-1	-_derivationally_related_form-also_see-also_see-,0.52 -#- -derivationally_related_form-also_see-also_see-,0.42 -#- -derivationally_related_form-_also_see-_also_see-,0.4 -#- -derivationally_related_form-also_see-_also_see-,0.46 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-also_see-_also_see-,0.26 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-_also_see-_also_see-,0.36 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-,1.0 -#- -derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_also_see-also_see-,0.58 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-_also_see-also_see-,0.56 -#- -_derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0
synset:worldly.a.01,synset:worldly.a.01	-1	-derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-also_see-,0.4444444444444444 -#- -also_see-also_see-,0.3584905660377358 -#- -also_see-_also_see-,0.3157894736842105 -#- -_also_see-_also_see-,0.45454545454545453 -#- -_also_see-_also_see-also_see-also_see-,0.13333333333333333 -#- -derivationally_related_form-hypernym-_hypernym-_derivationally_related_form-,1.0
synset:unfertile.a.01,synset:unfertile.a.01	-1	-derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-,1.0 -#- -_also_see-also_see-,0.5254237288135594 -#- -also_see-also_see-,0.515625 -#- -also_see-_also_see-,0.4827586206896552 -#- -_also_see-_also_see-,0.5964912280701754 -#- -_also_see-_also_see-also_see-also_see-,0.3448275862068966
synset:dishonorable.a.02,synset:unreliable.a.02	-1	-_also_see-also_see-,0.10416666666666667 -#- -also_see-also_see-,0.09090909090909091 -#- -also_see-_also_see-,0.15384615384615385 -#- -_also_see-_also_see-,0.09803921568627451 -#- -_also_see-_also_see-also_see-also_see-,0.045454545454545456
synset:right.a.02,synset:proper.a.01	1	-_also_see-,0.553030303030303 -#- -also_see-,0.463768115942029 -#- -also_see-also_see-also_see-,0.4 -#- -also_see-_also_see-also_see-,0.2727272727272727 -#- -also_see-_also_see-_also_see-,0.22916666666666666 -#- -_also_see-_also_see-also_see-,0.2413793103448276 -#- -derivationally_related_form-derivationally_related_form-also_see-,0.5223880597014925 -#- -_also_see-also_see-also_see-,0.288135593220339 -#- -_also_see-_derivationally_related_form-_derivationally_related_form-,0.5384615384615384 -#- -derivationally_related_form-derivationally_related_form-_also_see-,0.48333333333333334 -#- -derivationally_related_form-_derivationally_related_form-also_see-,0.5833333333333334 -#- -_derivationally_related_form-derivationally_related_form-_also_see-,0.35294117647058826 -#- -_derivationally_related_form-_derivationally_related_form-also_see-,0.5970149253731343 -#- -_also_see-_derivationally_related_form-derivationally_related_form-,0.5882352941176471 -#- -_also_see-_also_see-_also_see-,0.34545454545454546 -#- -also_see-also_see-_also_see-,0.14 -#- -_derivationally_related_form-derivationally_related_form-also_see-,0.5806451612903226 -#- -_derivationally_related_form-_derivationally_related_form-_also_see-,0.5774647887323944 -#- -also_see-_derivationally_related_form-derivationally_related_form-,0.6181818181818182 -#- -_also_see-also_see-_also_see-,0.2545454545454545 -#- -derivationally_related_form-_derivationally_related_form-_also_see-,0.5753424657534246 -#- -also_see-derivationally_related_form-_derivationally_related_form-,0.7 -#- -also_see-_derivationally_related_form-_derivationally_related_form-,0.4897959183673469 -#- -_also_see-derivationally_related_form-_derivationally_related_form-,0.5 -#- -also_see-derivationally_related_form-derivationally_related_form-,0.5892857142857143 -#- -_also_see-derivationally_related_form-derivationally_related_form-,0.5882352941176471
synset:decisive.a.01,synset:conclusive.a.01	1	-derivationally_related_form-_derivationally_related_form-,0.20430107526881722 -#- -_derivationally_related_form-derivationally_related_form-,0.15730337078651685 -#- -_derivationally_related_form-_derivationally_related_form-,0.27 -#- -derivationally_related_form-derivationally_related_form-,0.15053763440860216 -#- -derivationally_related_form-hypernym-_hypernym-_derivationally_related_form-,0.24
synset:love.v.01,synset:warmth.n.05	-1	-_derivationally_related_form-_also_see-derivationally_related_form-,0.2857142857142857 -#- -_derivationally_related_form-also_see-derivationally_related_form-,0.3333333333333333 -#- -derivationally_related_form-_also_see-derivationally_related_form-,0.3333333333333333
synset:wicked.a.01,synset:evilness.n.01	-1	-_derivationally_related_form-hypernym-,0.34 -#- -derivationally_related_form-hypernym-,0.42
synset:understand.v.05,synset:kind.a.01	-1	-derivationally_related_form-derivationally_related_form-also_see-,0.5217391304347826 -#- -derivationally_related_form-_derivationally_related_form-also_see-,0.5238095238095238 -#- -_derivationally_related_form-_derivationally_related_form-also_see-,0.36666666666666664 -#- -_derivationally_related_form-derivationally_related_form-also_see-,0.5185185185185185
