object:rolling_pin.n.01	used_for	affordance:baking.n.02
object:rolling_pin.n.01	used_for	affordance:rolling.n.03
object:bag.n.01	used_for	affordance:storage.n.01
object:basket.n.01	used_for	affordance:supporting.n.01
object:basket.n.01	used_for	affordance:storage.n.01
object:soap_dispenser.n.01	used_for	affordance:cleaning.n.01
object:soap_dispenser.n.01	used_for	affordance:washing.n.01
object:bowl.n.01	used_for	affordance:heating.n.01
object:bowl.n.01	used_for	affordance:mixing.n.01
object:bowl.n.01	used_for	affordance:measurement.n.01
object:bowl.n.01	used_for	affordance:eating.n.01
object:bowl.n.01	used_for	affordance:storage.n.01
object:box.n.01	used_for	affordance:storage.n.01
object:cabinet.n.01	used_for	affordance:supporting.n.01
object:cabinet.n.01	used_for	affordance:storage.n.01
object:sink.n.01	used_for	affordance:cleaning.n.01
object:sink.n.01	used_for	affordance:washing.n.01
object:sink.n.01	used_for	affordance:drinking.n.01
object:pot.n.01	used_for	affordance:cooking.n.01
object:pot.n.01	used_for	affordance:boiling.n.02
object:pot.n.01	used_for	affordance:heating.n.01
object:pot.n.01	used_for	affordance:mixing.n.01
object:pot.n.01	used_for	affordance:eating.n.01
object:fork.n.01	used_for	affordance:mixing.n.01
object:fork.n.01	used_for	affordance:eating.n.01
object:kitchen_stove.n.01	used_for	affordance:cooking.n.01
object:kitchen_stove.n.01	used_for	affordance:frying.n.01
object:kitchen_stove.n.01	used_for	affordance:roasting.n.01
object:kitchen_stove.n.01	used_for	affordance:baking.n.02
object:kitchen_stove.n.01	used_for	affordance:boiling.n.02
object:kitchen_stove.n.01	used_for	affordance:burning.n.01
object:kitchen_stove.n.01	used_for	affordance:heating.n.01
object:alarm_clock.n.01	used_for	affordance:baking.n.02
object:container.n.01	used_for	affordance:baking.n.02
object:container.n.01	used_for	affordance:mixing.n.01
object:container.n.01	used_for	affordance:measurement.n.01
object:container.n.01	used_for	affordance:washing.n.01
object:container.n.01	used_for	affordance:storage.n.01
object:drinking_glass.n.01	used_for	affordance:drinking.n.01
object:knife.n.01	used_for	affordance:cutting.n.03
object:knife.n.01	used_for	affordance:slicing.n.02
object:knife.n.01	used_for	affordance:peeling.n.01
object:knife.n.01	used_for	affordance:eating.n.01
object:aluminum_foil.n.01	used_for	affordance:cooking.n.01
object:aluminum_foil.n.01	used_for	affordance:roasting.n.01
object:aluminum_foil.n.01	used_for	affordance:baking.n.02
object:aluminum_foil.n.01	used_for	affordance:supporting.n.01
object:aluminum_foil.n.01	used_for	affordance:storage.n.01
object:water.n.06	used_for	affordance:cooking.n.01
object:water.n.06	used_for	affordance:boiling.n.02
object:water.n.06	used_for	affordance:cleaning.n.01
object:water.n.06	used_for	affordance:washing.n.01
object:water.n.06	used_for	affordance:drinking.n.01
object:sandwich.n.01	on	location:bread.n.01
object:sandwich.n.01	on	location:plate.n.04
object:sandwich.n.01	on	location:dish.n.01
object:sandwich.n.01	on	location:skillet.n.01
object:sandwich.n.01	on	location:table.n.02
object:sandwich.n.01	on	location:cutting_board.n.01
object:sandwich.n.01	on	location:oven.n.01
object:sandwich.n.01	on	location:napkin.n.01
object:sandwich.n.01	on	location:refrigerator.n.01
object:sandwich.n.01	on	location:counter.n.01
object:sandwich.n.01	on	location:kitchen_stove.n.01
object:sandwich.n.01	on	location:container.n.01
object:sandwich.n.01	on	location:aluminum_foil.n.01
object:lid.n.02	on	location:cup.n.01
object:lid.n.02	on	location:dish.n.01
object:lid.n.02	on	location:can.n.01
object:lid.n.02	on	location:skillet.n.01
object:lid.n.02	on	location:coffee_maker.n.01
object:lid.n.02	on	location:candle.n.01
object:lid.n.02	on	location:teapot.n.01
object:lid.n.02	on	location:watering_can.n.01
object:lid.n.02	on	location:towel.n.01
object:lid.n.02	on	location:table.n.02
object:lid.n.02	on	location:mug.n.04
object:lid.n.02	on	location:cutting_board.n.01
object:lid.n.02	on	location:water_bottle.n.01
object:lid.n.02	on	location:counter.n.01
object:lid.n.02	on	location:jar.n.01
object:lid.n.02	on	location:basket.n.01
object:lid.n.02	on	location:trash_can.n.01
object:lid.n.02	on	location:bowl.n.01
object:lid.n.02	on	location:box.n.01
object:lid.n.02	on	location:pot.n.01
object:lid.n.02	on	location:container.n.01
object:lid.n.02	on	location:drinking_glass.n.01
object:spoon.n.01	on	location:spoon.n.01
object:spoon.n.01	on	location:cup.n.01
object:spoon.n.01	on	location:plate.n.04
object:spoon.n.01	on	location:dish.n.01
object:spoon.n.01	on	location:can.n.01
object:spoon.n.01	on	location:skillet.n.01
object:spoon.n.01	on	location:towel.n.01
object:spoon.n.01	on	location:table.n.02
object:spoon.n.01	on	location:mug.n.04
object:spoon.n.01	on	location:cutting_board.n.01
object:spoon.n.01	on	location:oven.n.01
object:spoon.n.01	on	location:napkin.n.01
object:spoon.n.01	on	location:counter.n.01
object:spoon.n.01	on	location:jar.n.01
object:spoon.n.01	on	location:bowl.n.01
object:spoon.n.01	on	location:cabinet.n.01
object:spoon.n.01	on	location:sink.n.01
object:spoon.n.01	on	location:pot.n.01
object:spoon.n.01	on	location:fork.n.01
object:spoon.n.01	on	location:kitchen_stove.n.01
object:spoon.n.01	on	location:container.n.01
object:spoon.n.01	on	location:knife.n.01
object:spoon.n.01	on	location:aluminum_foil.n.01
object:cup.n.01	on	location:chair.n.01
object:cup.n.01	on	location:plate.n.04
object:cup.n.01	on	location:dish.n.01
object:cup.n.01	on	location:towel.n.01
object:cup.n.01	on	location:table.n.02
object:cup.n.01	on	location:microwave.n.02
object:cup.n.01	on	location:cutting_board.n.01
object:cup.n.01	on	location:napkin.n.01
object:cup.n.01	on	location:counter.n.01
object:cup.n.01	on	location:cabinet.n.01
object:cup.n.01	on	location:sink.n.01
object:cup.n.01	on	location:kitchen_stove.n.01
object:bread.n.01	on	location:sandwich.n.01
object:bread.n.01	on	location:plate.n.04
object:bread.n.01	on	location:dish.n.01
object:bread.n.01	on	location:toaster.n.02
object:bread.n.01	on	location:skillet.n.01
object:bread.n.01	on	location:lettuce.n.02
object:bread.n.01	on	location:egg.n.02
object:bread.n.01	on	location:table.n.02
object:bread.n.01	on	location:cutting_board.n.01
object:bread.n.01	on	location:napkin.n.01
object:bread.n.01	on	location:counter.n.01
object:bread.n.01	on	location:basket.n.01
object:bread.n.01	on	location:cabinet.n.01
object:bread.n.01	on	location:kitchen_stove.n.01
object:bread.n.01	on	location:aluminum_foil.n.01
object:hanger.n.02	on	location:chair.n.01
object:hanger.n.02	on	location:knob.n.02
object:hanger.n.02	on	location:box.n.01
object:soap.n.01	on	location:lid.n.02
object:soap.n.01	on	location:scrub_brush.n.01
object:soap.n.01	on	location:counter.n.01
object:soap.n.01	on	location:sink.n.01
object:soap.n.01	on	location:container.n.01
object:chair.n.01	on	location:chair.n.01
object:potato.n.01	on	location:plate.n.04
object:potato.n.01	on	location:dish.n.01
object:potato.n.01	on	location:skillet.n.01
object:potato.n.01	on	location:table.n.02
object:potato.n.01	on	location:cutting_board.n.01
object:potato.n.01	on	location:napkin.n.01
object:potato.n.01	on	location:counter.n.01
object:potato.n.01	on	location:basket.n.01
object:potato.n.01	on	location:bowl.n.01
object:potato.n.01	on	location:fork.n.01
object:potato.n.01	on	location:container.n.01
object:potato.n.01	on	location:aluminum_foil.n.01
object:omelet.n.01	on	location:sandwich.n.01
object:omelet.n.01	on	location:bread.n.01
object:omelet.n.01	on	location:plate.n.04
object:omelet.n.01	on	location:dish.n.01
object:omelet.n.01	on	location:skillet.n.01
object:omelet.n.01	on	location:table.n.02
object:omelet.n.01	on	location:cutting_board.n.01
object:omelet.n.01	on	location:oven.n.01
object:omelet.n.01	on	location:counter.n.01
object:omelet.n.01	on	location:fork.n.01
object:omelet.n.01	on	location:kitchen_stove.n.01
object:omelet.n.01	on	location:aluminum_foil.n.01
object:plate.n.04	on	location:plate.n.04
object:plate.n.04	on	location:dish.n.01
object:plate.n.04	on	location:book.n.01
object:plate.n.04	on	location:towel.n.01
object:plate.n.04	on	location:table.n.02
object:plate.n.04	on	location:cutting_board.n.01
object:plate.n.04	on	location:oven.n.01
object:plate.n.04	on	location:refrigerator.n.01
object:plate.n.04	on	location:counter.n.01
object:plate.n.04	on	location:box.n.01
object:plate.n.04	on	location:kitchen_stove.n.01
object:plate.n.04	on	location:container.n.01
object:dish.n.01	on	location:plate.n.04
object:dish.n.01	on	location:towel.n.01
object:dish.n.01	on	location:table.n.02
object:dish.n.01	on	location:microwave.n.02
object:dish.n.01	on	location:cutting_board.n.01
object:dish.n.01	on	location:oven.n.01
object:dish.n.01	on	location:napkin.n.01
object:dish.n.01	on	location:counter.n.01
object:dish.n.01	on	location:cabinet.n.01
object:dish.n.01	on	location:sink.n.01
object:dish.n.01	on	location:kitchen_stove.n.01
object:dish.n.01	on	location:container.n.01
object:can.n.01	on	location:table.n.02
object:can.n.01	on	location:microwave.n.02
object:can.n.01	on	location:napkin.n.01
object:can.n.01	on	location:counter.n.01
object:can.n.01	on	location:jar.n.01
object:can.n.01	on	location:basket.n.01
object:can.n.01	on	location:cabinet.n.01
object:can.n.01	on	location:sink.n.01
object:can.n.01	on	location:kitchen_stove.n.01
object:toaster.n.02	on	location:table.n.02
object:toaster.n.02	on	location:counter.n.01
object:cellphone.n.01	on	location:chair.n.01
object:cellphone.n.01	on	location:book.n.01
object:cellphone.n.01	on	location:table.n.02
object:cellphone.n.01	on	location:counter.n.01
object:cellphone.n.01	on	location:basket.n.01
object:cellphone.n.01	on	location:cabinet.n.01
object:skillet.n.01	on	location:skillet.n.01
object:skillet.n.01	on	location:towel.n.01
object:skillet.n.01	on	location:oven.n.01
object:skillet.n.01	on	location:counter.n.01
object:skillet.n.01	on	location:cabinet.n.01
object:skillet.n.01	on	location:sink.n.01
object:skillet.n.01	on	location:kitchen_stove.n.01
object:coffee_maker.n.01	on	location:table.n.02
object:coffee_maker.n.01	on	location:counter.n.01
object:coffee_maker.n.01	on	location:cabinet.n.01
object:candle.n.01	on	location:lid.n.02
object:candle.n.01	on	location:table.n.02
object:candle.n.01	on	location:counter.n.01
object:candle.n.01	on	location:basket.n.01
object:candle.n.01	on	location:bowl.n.01
object:candle.n.01	on	location:cabinet.n.01
object:candle.n.01	on	location:kitchen_stove.n.01
object:teapot.n.01	on	location:plate.n.04
object:teapot.n.01	on	location:dish.n.01
object:teapot.n.01	on	location:table.n.02
object:teapot.n.01	on	location:refrigerator.n.01
object:teapot.n.01	on	location:counter.n.01
object:teapot.n.01	on	location:cabinet.n.01
object:teapot.n.01	on	location:kitchen_stove.n.01
object:lettuce.n.02	on	location:sandwich.n.01
object:lettuce.n.02	on	location:bread.n.01
object:lettuce.n.02	on	location:plate.n.04
object:lettuce.n.02	on	location:dish.n.01
object:lettuce.n.02	on	location:table.n.02
object:lettuce.n.02	on	location:tomato.n.01
object:lettuce.n.02	on	location:cutting_board.n.01
object:lettuce.n.02	on	location:refrigerator.n.01
object:lettuce.n.02	on	location:counter.n.01
object:lettuce.n.02	on	location:bowl.n.01
object:lettuce.n.02	on	location:fork.n.01
object:lettuce.n.02	on	location:kitchen_stove.n.01
object:lettuce.n.02	on	location:container.n.01
object:book.n.01	on	location:chair.n.01
object:book.n.01	on	location:book.n.01
object:book.n.01	on	location:table.n.02
object:book.n.01	on	location:counter.n.01
object:book.n.01	on	location:box.n.01
object:book.n.01	on	location:cabinet.n.01
object:apple.n.01	on	location:plate.n.04
object:apple.n.01	on	location:dish.n.01
object:apple.n.01	on	location:table.n.02
object:apple.n.01	on	location:cutting_board.n.01
object:apple.n.01	on	location:napkin.n.01
object:apple.n.01	on	location:counter.n.01
object:apple.n.01	on	location:basket.n.01
object:apple.n.01	on	location:bowl.n.01
object:apple.n.01	on	location:box.n.01
object:apple.n.01	on	location:pot.n.01
object:apple.n.01	on	location:container.n.01
object:watering_can.n.01	on	location:table.n.02
object:watering_can.n.01	on	location:counter.n.01
object:watering_can.n.01	on	location:trash_can.n.01
object:watering_can.n.01	on	location:box.n.01
object:egg.n.02	on	location:sandwich.n.01
object:egg.n.02	on	location:spoon.n.01
object:egg.n.02	on	location:bread.n.01
object:egg.n.02	on	location:plate.n.04
object:egg.n.02	on	location:dish.n.01
object:egg.n.02	on	location:skillet.n.01
object:egg.n.02	on	location:towel.n.01
object:egg.n.02	on	location:table.n.02
object:egg.n.02	on	location:tomato.n.01
object:egg.n.02	on	location:oven.n.01
object:egg.n.02	on	location:counter.n.01
object:egg.n.02	on	location:trash_can.n.01
object:egg.n.02	on	location:bowl.n.01
object:egg.n.02	on	location:fork.n.01
object:egg.n.02	on	location:kitchen_stove.n.01
object:towel.n.01	on	location:hanger.n.02
object:towel.n.01	on	location:chair.n.01
object:towel.n.01	on	location:towel.n.01
object:towel.n.01	on	location:table.n.02
object:towel.n.01	on	location:mug.n.04
object:towel.n.01	on	location:cutting_board.n.01
object:towel.n.01	on	location:counter.n.01
object:towel.n.01	on	location:basket.n.01
object:towel.n.01	on	location:knob.n.02
object:towel.n.01	on	location:bowl.n.01
object:towel.n.01	on	location:box.n.01
object:towel.n.01	on	location:cabinet.n.01
object:towel.n.01	on	location:sink.n.01
object:towel.n.01	on	location:pot.n.01
object:towel.n.01	on	location:kitchen_stove.n.01
object:faucet.n.01	on	location:sink.n.01
object:tissue_paper.n.01	on	location:hanger.n.02
object:tissue_paper.n.01	on	location:can.n.01
object:tissue_paper.n.01	on	location:table.n.02
object:tissue_paper.n.01	on	location:tissue_paper.n.01
object:tissue_paper.n.01	on	location:counter.n.01
object:tissue_paper.n.01	on	location:basket.n.01
object:tissue_paper.n.01	on	location:box.n.01
object:tissue_paper.n.01	on	location:container.n.01
object:microwave.n.02	on	location:table.n.02
object:microwave.n.02	on	location:counter.n.01
object:microwave.n.02	on	location:cabinet.n.01
object:tomato.n.01	on	location:sandwich.n.01
object:tomato.n.01	on	location:bread.n.01
object:tomato.n.01	on	location:omelet.n.01
object:tomato.n.01	on	location:plate.n.04
object:tomato.n.01	on	location:dish.n.01
object:tomato.n.01	on	location:skillet.n.01
object:tomato.n.01	on	location:lettuce.n.02
object:tomato.n.01	on	location:table.n.02
object:tomato.n.01	on	location:cutting_board.n.01
object:tomato.n.01	on	location:napkin.n.01
object:tomato.n.01	on	location:refrigerator.n.01
object:tomato.n.01	on	location:counter.n.01
object:tomato.n.01	on	location:bowl.n.01
object:tomato.n.01	on	location:cabinet.n.01
object:tomato.n.01	on	location:fork.n.01
object:tomato.n.01	on	location:kitchen_stove.n.01
object:tomato.n.01	on	location:container.n.01
object:mug.n.04	on	location:plate.n.04
object:mug.n.04	on	location:dish.n.01
object:mug.n.04	on	location:book.n.01
object:mug.n.04	on	location:towel.n.01
object:mug.n.04	on	location:table.n.02
object:mug.n.04	on	location:microwave.n.02
object:mug.n.04	on	location:counter.n.01
object:mug.n.04	on	location:cabinet.n.01
object:mug.n.04	on	location:sink.n.01
object:mug.n.04	on	location:kitchen_stove.n.01
object:cutting_board.n.01	on	location:table.n.02
object:cutting_board.n.01	on	location:counter.n.01
object:cutting_board.n.01	on	location:sink.n.01
object:scrub_brush.n.01	on	location:soap.n.01
object:scrub_brush.n.01	on	location:potato.n.01
object:scrub_brush.n.01	on	location:dish.n.01
object:scrub_brush.n.01	on	location:skillet.n.01
object:scrub_brush.n.01	on	location:coffee_maker.n.01
object:scrub_brush.n.01	on	location:table.n.02
object:scrub_brush.n.01	on	location:counter.n.01
object:scrub_brush.n.01	on	location:trash_can.n.01
object:scrub_brush.n.01	on	location:bowl.n.01
object:scrub_brush.n.01	on	location:sink.n.01
object:scrub_brush.n.01	on	location:pot.n.01
object:scrub_brush.n.01	on	location:kitchen_stove.n.01
object:scrub_brush.n.01	on	location:container.n.01
object:scrub_brush.n.01	on	location:knife.n.01
object:napkin.n.01	on	location:lid.n.02
object:napkin.n.01	on	location:bread.n.01
object:napkin.n.01	on	location:chair.n.01
object:napkin.n.01	on	location:plate.n.04
object:napkin.n.01	on	location:dish.n.01
object:napkin.n.01	on	location:book.n.01
object:napkin.n.01	on	location:table.n.02
object:napkin.n.01	on	location:microwave.n.02
object:napkin.n.01	on	location:napkin.n.01
object:napkin.n.01	on	location:counter.n.01
object:water_bottle.n.01	on	location:towel.n.01
object:water_bottle.n.01	on	location:table.n.02
object:water_bottle.n.01	on	location:napkin.n.01
object:water_bottle.n.01	on	location:refrigerator.n.01
object:water_bottle.n.01	on	location:counter.n.01
object:water_bottle.n.01	on	location:sink.n.01
object:counter.n.01	on	location:cabinet.n.01
object:jar.n.01	on	location:table.n.02
object:jar.n.01	on	location:microwave.n.02
object:jar.n.01	on	location:napkin.n.01
object:jar.n.01	on	location:refrigerator.n.01
object:jar.n.01	on	location:counter.n.01
object:jar.n.01	on	location:jar.n.01
object:jar.n.01	on	location:box.n.01
object:jar.n.01	on	location:cabinet.n.01
object:jar.n.01	on	location:sink.n.01
object:rolling_pin.n.01	on	location:table.n.02
object:rolling_pin.n.01	on	location:microwave.n.02
object:rolling_pin.n.01	on	location:cutting_board.n.01
object:rolling_pin.n.01	on	location:oven.n.01
object:rolling_pin.n.01	on	location:counter.n.01
object:credit_card.n.01	on	location:chair.n.01
object:credit_card.n.01	on	location:table.n.02
object:credit_card.n.01	on	location:counter.n.01
object:credit_card.n.01	on	location:cabinet.n.01
object:bag.n.01	on	location:spoon.n.01
object:bag.n.01	on	location:bread.n.01
object:bag.n.01	on	location:chair.n.01
object:bag.n.01	on	location:can.n.01
object:bag.n.01	on	location:table.n.02
object:bag.n.01	on	location:refrigerator.n.01
object:bag.n.01	on	location:counter.n.01
object:bag.n.01	on	location:trash_can.n.01
object:bag.n.01	on	location:cabinet.n.01
object:lamp.n.02	on	location:table.n.02
object:lamp.n.02	on	location:counter.n.01
object:lamp.n.02	on	location:cabinet.n.01
object:basket.n.01	on	location:chair.n.01
object:basket.n.01	on	location:towel.n.01
object:basket.n.01	on	location:table.n.02
object:basket.n.01	on	location:refrigerator.n.01
object:basket.n.01	on	location:counter.n.01
object:basket.n.01	on	location:box.n.01
object:basket.n.01	on	location:cabinet.n.01
object:basket.n.01	on	location:sink.n.01
object:soap_dispenser.n.01	on	location:counter.n.01
object:soap_dispenser.n.01	on	location:cabinet.n.01
object:soap_dispenser.n.01	on	location:sink.n.01
object:knob.n.02	on	location:lid.n.02
object:knob.n.02	on	location:toaster.n.02
object:knob.n.02	on	location:coffee_maker.n.01
object:knob.n.02	on	location:faucet.n.01
object:knob.n.02	on	location:microwave.n.02
object:knob.n.02	on	location:oven.n.01
object:knob.n.02	on	location:refrigerator.n.01
object:knob.n.02	on	location:cabinet.n.01
object:knob.n.02	on	location:sink.n.01
object:knob.n.02	on	location:kitchen_stove.n.01
object:bowl.n.01	on	location:chair.n.01
object:bowl.n.01	on	location:plate.n.04
object:bowl.n.01	on	location:towel.n.01
object:bowl.n.01	on	location:table.n.02
object:bowl.n.01	on	location:oven.n.01
object:bowl.n.01	on	location:napkin.n.01
object:bowl.n.01	on	location:counter.n.01
object:bowl.n.01	on	location:bowl.n.01
object:bowl.n.01	on	location:cabinet.n.01
object:bowl.n.01	on	location:sink.n.01
object:bowl.n.01	on	location:kitchen_stove.n.01
object:box.n.01	on	location:table.n.02
object:box.n.01	on	location:counter.n.01
object:box.n.01	on	location:trash_can.n.01
object:box.n.01	on	location:box.n.01
object:box.n.01	on	location:container.n.01
object:sink.n.01	on	location:cabinet.n.01
object:pot.n.01	on	location:plate.n.04
object:pot.n.01	on	location:towel.n.01
object:pot.n.01	on	location:table.n.02
object:pot.n.01	on	location:oven.n.01
object:pot.n.01	on	location:napkin.n.01
object:pot.n.01	on	location:counter.n.01
object:pot.n.01	on	location:box.n.01
object:pot.n.01	on	location:sink.n.01
object:pot.n.01	on	location:kitchen_stove.n.01
object:fork.n.01	on	location:omelet.n.01
object:fork.n.01	on	location:plate.n.04
object:fork.n.01	on	location:dish.n.01
object:fork.n.01	on	location:skillet.n.01
object:fork.n.01	on	location:towel.n.01
object:fork.n.01	on	location:table.n.02
object:fork.n.01	on	location:cutting_board.n.01
object:fork.n.01	on	location:napkin.n.01
object:fork.n.01	on	location:counter.n.01
object:fork.n.01	on	location:bowl.n.01
object:fork.n.01	on	location:sink.n.01
object:fork.n.01	on	location:fork.n.01
object:fork.n.01	on	location:kitchen_stove.n.01
object:switch.n.01	on	location:toaster.n.02
object:switch.n.01	on	location:cellphone.n.01
object:switch.n.01	on	location:coffee_maker.n.01
object:switch.n.01	on	location:microwave.n.02
object:switch.n.01	on	location:oven.n.01
object:switch.n.01	on	location:refrigerator.n.01
object:switch.n.01	on	location:kitchen_stove.n.01
object:alarm_clock.n.01	on	location:book.n.01
object:alarm_clock.n.01	on	location:table.n.02
object:alarm_clock.n.01	on	location:counter.n.01
object:alarm_clock.n.01	on	location:cabinet.n.01
object:alarm_clock.n.01	on	location:kitchen_stove.n.01
object:container.n.01	on	location:chair.n.01
object:container.n.01	on	location:toaster.n.02
object:container.n.01	on	location:table.n.02
object:container.n.01	on	location:microwave.n.02
object:container.n.01	on	location:cutting_board.n.01
object:container.n.01	on	location:oven.n.01
object:container.n.01	on	location:counter.n.01
object:container.n.01	on	location:cabinet.n.01
object:container.n.01	on	location:kitchen_stove.n.01
object:container.n.01	on	location:container.n.01
object:drinking_glass.n.01	on	location:towel.n.01
object:drinking_glass.n.01	on	location:table.n.02
object:drinking_glass.n.01	on	location:microwave.n.02
object:drinking_glass.n.01	on	location:napkin.n.01
object:drinking_glass.n.01	on	location:counter.n.01
object:drinking_glass.n.01	on	location:sink.n.01
object:knife.n.01	on	location:sandwich.n.01
object:knife.n.01	on	location:bread.n.01
object:knife.n.01	on	location:potato.n.01
object:knife.n.01	on	location:plate.n.04
object:knife.n.01	on	location:dish.n.01
object:knife.n.01	on	location:skillet.n.01
object:knife.n.01	on	location:table.n.02
object:knife.n.01	on	location:tomato.n.01
object:knife.n.01	on	location:cutting_board.n.01
object:knife.n.01	on	location:napkin.n.01
object:knife.n.01	on	location:counter.n.01
object:knife.n.01	on	location:bowl.n.01
object:knife.n.01	on	location:box.n.01
object:knife.n.01	on	location:sink.n.01
object:knife.n.01	on	location:kitchen_stove.n.01
object:knife.n.01	on	location:container.n.01
object:knife.n.01	on	location:knife.n.01
object:aluminum_foil.n.01	on	location:sandwich.n.01
object:aluminum_foil.n.01	on	location:spoon.n.01
object:aluminum_foil.n.01	on	location:potato.n.01
object:aluminum_foil.n.01	on	location:plate.n.04
object:aluminum_foil.n.01	on	location:dish.n.01
object:aluminum_foil.n.01	on	location:skillet.n.01
object:aluminum_foil.n.01	on	location:towel.n.01
object:aluminum_foil.n.01	on	location:table.n.02
object:aluminum_foil.n.01	on	location:cutting_board.n.01
object:aluminum_foil.n.01	on	location:oven.n.01
object:aluminum_foil.n.01	on	location:counter.n.01
object:aluminum_foil.n.01	on	location:kitchen_stove.n.01
object:aluminum_foil.n.01	on	location:container.n.01
object:water.n.06	on	location:spoon.n.01
object:water.n.06	on	location:cup.n.01
object:water.n.06	on	location:soap.n.01
object:water.n.06	on	location:table.n.02
