synset:salt.v.04,synset:preparation.n.08	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:probate_will.n.01,synset:law.n.01	1	-derivationally_related_form-synset_domain_topic_of-,1.0 -#- -_derivationally_related_form-synset_domain_topic_of-,1.0
synset:military_academy.n.01,synset:war_machine.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:compensation.n.02,synset:displacement.n.05	-1	-hypernym-_hypernym-,0.030303030303030304 -#- -synset_domain_topic_of-_synset_domain_topic_of-,0.03076923076923077 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.0136986301369863 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.05333333333333334 -#- -synset_domain_topic_of-_synset_domain_topic_of-hypernym-_hypernym-,0.05263157894736842 -#- -hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.1346153846153846 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-_hypernym-,0.05128205128205128
synset:wave.n.03,synset:physics.n.01	1	-_hypernym-synset_domain_topic_of-,0.4827586206896552
synset:work.v.02,synset:cybernate.v.01	-1	-_derivationally_related_form-derivationally_related_form-_hypernym-,0.07142857142857142 -#- -derivationally_related_form-derivationally_related_form-_hypernym-,0.08139534883720931
synset:loyalist_volunteer_force.n.01,synset:terrorist_act.n.01	1	-instance_hypernym-_instance_hypernym-synset_domain_topic_of-,1.0
synset:tracheotomy.n.01,synset:surgical_process.n.01	-1	-has_part-synset_domain_topic_of-_synset_domain_topic_of-,0.21428571428571427 -#- -hypernym-,1.0 -#- -hypernym-_hypernym-hypernym-,0.9885057471264368 -#- -hypernym-_derivationally_related_form-_derivationally_related_form-,0.4939759036144578 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.3333333333333333
synset:software_engineer.n.01,synset:computing.n.01	1	-derivationally_related_form-synset_domain_topic_of-,1.0 -#- -_derivationally_related_form-synset_domain_topic_of-,1.0
synset:titania.n.02,synset:folklore.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.7
synset:precipitation.n.03,synset:convection.n.02	-1	-hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.13333333333333333
synset:series.n.07,synset:diverge.v.02	-1	-hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.009900990099009901
synset:marines.n.01,synset:war_machine.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.030303030303030304
synset:paragraph.n.01,synset:reference.v.01	-1	-_derivationally_related_form-hypernym-_hypernym-,0.05970149253731343 -#- -derivationally_related_form-hypernym-_hypernym-,0.07142857142857142 -#- -derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.03571428571428571 -#- -_derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.07407407407407407
synset:legal_action.n.01,synset:law.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -_hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.045454545454545456
synset:add_together.v.02,synset:arithmetic.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.030303030303030304 -#- -hypernym-_hypernym-synset_domain_topic_of-,0.3132530120481928
synset:fourteenth_amendment.n.01,synset:law.n.01	1	-instance_hypernym-_instance_hypernym-synset_domain_topic_of-,1.0
synset:stock.v.03,synset:animal_husbandry.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.1935483870967742
synset:clarify.v.02,synset:preparation.n.08	1	-hypernym-_hypernym-synset_domain_topic_of-,0.1
synset:shore.n.01,synset:ocean.n.01	1	-synset_domain_topic_of-_synset_domain_topic_of-synset_domain_topic_of-,0.1724137931034483
synset:heel.n.01,synset:hoof.v.02	-1	-_derivationally_related_form-hypernym-_hypernym-,0.13333333333333333 -#- -derivationally_related_form-hypernym-_hypernym-,0.14516129032258066 -#- -derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.22 -#- -_derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.22
synset:inductee.n.02,synset:war_machine.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:writ.n.01,synset:dissenting_opinion.n.01	-1	-hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.02 -#- -hypernym-_hypernym-_hypernym-,0.034482758620689655
synset:unhorse.v.01,synset:unhorse.v.01	-1	-hypernym-_hypernym-,0.07079646017699115 -#- -derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-,1.0
synset:hard_disk.n.01,synset:instruction_execution.n.01	-1	-hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.009708737864077669
synset:pick_up.v.08,synset:mercantilism.n.02	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:solid.n.01,synset:gravity.n.01	-1	-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.009523809523809525 -#- -_derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.008849557522123894
synset:picture_taking.n.01,synset:snap.v.13	-1	-derivationally_related_form-_derivationally_related_form-,0.15753424657534246 -#- -_derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.02564102564102564 -#- -derivationally_related_form-derivationally_related_form-,0.09929078014184398 -#- -_derivationally_related_form-_derivationally_related_form-,0.12582781456953643 -#- -_derivationally_related_form-derivationally_related_form-,0.18115942028985507 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.01282051282051282 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.014492753623188406 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.011627906976744186 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.04819277108433735 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.02531645569620253
synset:catcher.n.01,synset:softball_game.n.01	1	-hypernym-synset_domain_topic_of-,0.49333333333333335 -#- -_derivationally_related_form-synset_domain_topic_of-_hypernym-,1.0 -#- -derivationally_related_form-synset_domain_topic_of-_hypernym-,1.0
synset:shade.v.02,synset:watercolour.n.01	-1	-hypernym-_hypernym-derivationally_related_form-,0.058823529411764705
synset:naturalist.n.02,synset:phytology.n.01	1	-hypernym-_hypernym-_derivationally_related_form-,0.0851063829787234 -#- -hypernym-_hypernym-derivationally_related_form-,0.08333333333333333
synset:sublimate.v.03,synset:sublimation.n.01	-1	-_derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.04225352112676056 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.027777777777777776 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.03125 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.015151515151515152 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.045454545454545456 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.014705882352941176 -#- -_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.014084507042253521 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.03333333333333333
synset:ulster_defence_association.n.01,synset:terrorist_act.n.01	1	-instance_hypernym-_instance_hypernym-synset_domain_topic_of-,1.0
synset:armoured_personnel_carrier.n.01,synset:war_machine.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:node.n.08,synset:computing.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:rationalization.n.02,synset:psychopathology.n.02	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:score.v.04,synset:music.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,0.35365853658536583 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-_derivationally_related_form-,0.027777777777777776 -#- -hypernym-derivationally_related_form-hypernym-,0.37662337662337664 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.03389830508474576
synset:decay.n.01,synset:phylum.n.02	-1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.05555555555555555
synset:trier.n.01,synset:law.n.01	1	-hypernym-derivationally_related_form-,0.2796610169491525 -#- -hypernym-_derivationally_related_form-,0.31666666666666665 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.02857142857142857 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.045454545454545456 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.03225806451612903 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.028985507246376812 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.03278688524590164 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.04477611940298507
synset:habituation.n.01,synset:narcotic.n.01	1	-_hypernym-synset_domain_topic_of-,1.0
synset:market.v.03,synset:antique.v.01	-1	-synset_domain_topic_of-_synset_domain_topic_of-,0.03571428571428571 -#- -synset_domain_topic_of-_synset_domain_topic_of-_hypernym-,0.15384615384615385 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.03614457831325301 -#- -synset_domain_topic_of-_synset_domain_topic_of-hypernym-_hypernym-,0.08333333333333333 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-,0.08333333333333333 -#- -hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.0196078431372549
synset:mammalian.n.01,synset:tail.n.01	-1	-hypernym-has_part-,0.09090909090909091
synset:demurrer.n.02,synset:law.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -derivationally_related_form-synset_domain_topic_of-,1.0 -#- -_derivationally_related_form-synset_domain_topic_of-,1.0
synset:entrapment.n.01,synset:law.n.01	1	-hypernym-synset_domain_topic_of-,1.0
synset:pepper.v.01,synset:preparation.n.08	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:study.n.07,synset:humanistic.a.03	-1	-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.017094017094017096
synset:forehand_stroke.n.01,synset:undercut.n.04	-1	-hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.2608695652173913
synset:forehand_stroke.n.01,synset:squash_racquets.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.5866666666666667
synset:street_organ.n.01,synset:music.n.01	1	-hypernym-_derivationally_related_form-_derivationally_related_form-,0.1111111111111111
synset:outpost.n.03,synset:war_machine.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.027777777777777776
synset:lawmaker.n.01,synset:law.n.01	1	-_hypernym-synset_domain_topic_of-,1.0
synset:scrap.n.01,synset:plant_life.n.01	-1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.0967741935483871 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.16666666666666666
synset:st._luke.n.01,synset:new_testament.n.01	1	-instance_hypernym-_instance_hypernym-synset_domain_topic_of-,0.5698924731182796
synset:knitwork.n.01,synset:lacquer.v.01	-1	-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.1111111111111111 -#- -_derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.1568627450980392
synset:diagonal.n.04,synset:maths.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:old_testament.n.01,synset:genesis.n.02	-1	-has_part-,0.06179775280898876
synset:sing.v.01,synset:music.n.03	1	-_derivationally_related_form-_synset_domain_topic_of-,0.25 -#- -hypernym-synset_domain_topic_of-,0.4140625 -#- -hypernym-_hypernym-synset_domain_topic_of-,0.7222222222222222 -#- -derivationally_related_form-_synset_domain_topic_of-,0.4642857142857143 -#- -_derivationally_related_form-hypernym-derivationally_related_form-,0.06349206349206349 -#- -derivationally_related_form-hypernym-derivationally_related_form-,0.20689655172413793
synset:correlation_coefficient.n.01,synset:statistics.n.01	1	-derivationally_related_form-derivationally_related_form-hypernym-,0.6984126984126984 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,0.8070175438596491
synset:make.v.03,synset:style.v.02	-1	-_hypernym-,0.043243243243243246 -#- -_derivationally_related_form-derivationally_related_form-_hypernym-,0.047619047619047616 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.1 -#- -_hypernym-hypernym-_hypernym-,0.038461538461538464
synset:gallop.v.03,synset:prance.v.04	-1	-synset_domain_topic_of-_synset_domain_topic_of-,0.125 -#- -hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.16901408450704225 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.13636363636363635
synset:gallop.v.03,synset:riding.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.4024390243902439 -#- -synset_domain_topic_of-_synset_domain_topic_of-synset_domain_topic_of-,0.32786885245901637
synset:combat.v.01,synset:war_machine.n.01	-1	-derivationally_related_form-synset_domain_topic_of-,1.0 -#- -_derivationally_related_form-synset_domain_topic_of-,1.0
synset:walk.v.03,synset:ballgame.n.02	-1	-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.012195121951219513
synset:personnel_casualty.n.01,synset:war_machine.n.01	1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.02564102564102564 -#- -hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -_hypernym-synset_domain_topic_of-,1.0
synset:shoot.v.20,synset:medicine.v.01	-1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.0784313725490196 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.05263157894736842 -#- -hypernym-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.04878048780487805 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-_hypernym-,0.021739130434782608 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-,0.07228915662650602 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.11764705882352941
synset:printing_process.n.01,synset:printing.n.04	-1	-_synset_domain_topic_of-hypernym-,0.6142857142857143 -#- -derivationally_related_form-derivationally_related_form-_hypernym-,0.015151515151515152
synset:stripe.n.02,synset:war_machine.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:scorpion.n.01,synset:star_divination.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.5
synset:respite.n.05,synset:pardon.v.02	-1	-hypernym-_hypernym-_derivationally_related_form-,0.323943661971831 -#- -hypernym-_hypernym-derivationally_related_form-,0.29577464788732394
synset:opinion.n.04,synset:law.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -_hypernym-synset_domain_topic_of-,0.8654545454545455 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.030303030303030304 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.09230769230769231 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.08571428571428572 -#- -_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.06451612903225806 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.06153846153846154 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.09302325581395349 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.125
synset:admix.v.01,synset:chemistry.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.5588235294117647
synset:calyx.n.01,synset:phytology.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:contributory_negligence.n.01,synset:law.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:magnify.v.03,synset:picture_taking.n.01	1	-_derivationally_related_form-hypernym-derivationally_related_form-,0.25 -#- -derivationally_related_form-hypernym-derivationally_related_form-,0.19047619047619047
synset:general_anatomy.n.01,synset:morphology.n.01	-1	-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,0.54 -#- -derivationally_related_form-derivationally_related_form-hypernym-,0.5 -#- -hypernym-_hypernym-hypernym-,1.0
synset:bishop.n.01,synset:rome.n.02	-1	-_hypernym-synset_domain_topic_of-has_part-,0.32075471698113206
synset:reconstruct.v.02,synset:erection.n.02	-1	-hypernym-_hypernym-_derivationally_related_form-,0.18421052631578946 -#- -hypernym-_hypernym-derivationally_related_form-,0.14705882352941177
synset:rector.n.01,synset:reverend.n.01	-1	-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,1.0 -#- -derivationally_related_form-derivationally_related_form-hypernym-,1.0 -#- -hypernym-_hypernym-hypernym-,0.9230769230769231
synset:ecological.a.02,synset:biology.n.01	1	-derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-hypernym-,1.0
synset:flat.a.05,synset:snap.v.13	-1	-synset_domain_topic_of-_synset_domain_topic_of-,0.07339449541284404 -#- -synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.06666666666666667 -#- -synset_domain_topic_of-_derivationally_related_form-_derivationally_related_form-,0.04285714285714286
synset:net.n.04,synset:hockey.n.01	1	-synset_domain_topic_of-_synset_domain_topic_of-synset_domain_topic_of-,0.20588235294117646
synset:deposition.n.02,synset:law.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.7096774193548387
synset:chemistry.n.01,synset:chemistry.n.01	-1	-derivationally_related_form-_derivationally_related_form-,0.7 -#- -derivationally_related_form-derivationally_related_form-,0.6950354609929078 -#- -_derivationally_related_form-_derivationally_related_form-,0.7021276595744681 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.3157894736842105 -#- -_derivationally_related_form-derivationally_related_form-,0.6268656716417911 -#- -_hypernym-hypernym-,1.0 -#- -_synset_domain_topic_of-synset_domain_topic_of-,0.9411764705882353
synset:phytology.n.01,synset:phytology.n.01	-1	-hypernym-_hypernym-,0.07920792079207921 -#- -derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-,1.0 -#- -_hypernym-hypernym-,0.5905511811023622 -#- -_synset_domain_topic_of-synset_domain_topic_of-,1.0
synset:forehand_stroke.n.01,synset:tennis.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,0.41333333333333333
synset:soaking_up.n.01,synset:chemistry.n.01	1	-derivationally_related_form-synset_domain_topic_of-,1.0 -#- -_derivationally_related_form-synset_domain_topic_of-,1.0
synset:novena.n.01,synset:western_church.n.01	1	-hypernym-_hypernym-synset_domain_topic_of-,1.0
synset:education_department.n.01,synset:teaching.n.03	1	-derivationally_related_form-_derivationally_related_form-,0.1232876712328767 -#- -derivationally_related_form-derivationally_related_form-,0.14093959731543623 -#- -_derivationally_related_form-_derivationally_related_form-,0.19402985074626866 -#- -_derivationally_related_form-derivationally_related_form-,0.15492957746478872
synset:amphibious_landing.n.01,synset:war_machine.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.038461538461538464
synset:pij.n.01,synset:ku_klux_klan.n.01	-1	-synset_domain_topic_of-_synset_domain_topic_of-,0.0189873417721519 -#- -instance_hypernym-_instance_hypernym-,0.019867549668874173 -#- -_member_of_domain_region-member_of_domain_region-instance_hypernym-_instance_hypernym-,0.03333333333333333
synset:tongue.v.01,synset:music.n.03	1	-hypernym-_hypernym-synset_domain_topic_of-,0.7446808510638298
synset:ayurveda.n.01,synset:gita.n.01	-1	-synset_domain_topic_of-_synset_domain_topic_of-,0.05747126436781609 -#- -synset_domain_topic_of-_synset_domain_topic_of-has_part-,1.0
synset:taxonomic_group.n.01,synset:environmental_science.n.01	-1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-_derivationally_related_form-,0.07142857142857142 -#- -_hypernym-synset_domain_topic_of-_hypernym-,0.125
synset:lieutenant.n.01,synset:supporter.n.03	-1	-derivationally_related_form-derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-derivationally_related_form-hypernym-,1.0
synset:security.n.04,synset:summons.n.03	-1	-hypernym-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-,0.05 -#- -hypernym-_hypernym-_hypernym-,0.05172413793103448
synset:fight.n.01,synset:struggle.v.04	-1	-derivationally_related_form-,0.3372093023255814 -#- -_derivationally_related_form-,0.3413173652694611 -#- -derivationally_related_form-hypernym-,1.0 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.4246575342465753 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.2625 -#- -_derivationally_related_form-hypernym-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,0.3684210526315789 -#- -_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,0.3472222222222222 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.32432432432432434 -#- -hypernym-_hypernym-_derivationally_related_form-,0.07317073170731707 -#- -_derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.2894736842105263 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,0.27380952380952384 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,0.3246753246753247 -#- -hypernym-_hypernym-derivationally_related_form-,0.044444444444444446
synset:unit.n.05,synset:chemistry.n.01	-1	-_hypernym-synset_domain_topic_of-_synset_domain_topic_of-hypernym-,0.061224489795918366 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-_derivationally_related_form-,0.043478260869565216 -#- -_hypernym-synset_domain_topic_of-,0.66
synset:weather_forecasting.n.01,synset:meteorologist.n.01	-1	-hypernym-_hypernym-_derivationally_related_form-,0.3111111111111111 -#- -_derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-hypernym-_hypernym-,0.07526881720430108 -#- -derivationally_related_form-,1.0 -#- -_derivationally_related_form-,1.0 -#- -derivationally_related_form-hypernym-_hypernym-,0.1134020618556701 -#- -derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-derivationally_related_form-,1.0 -#- -hypernym-_hypernym-derivationally_related_form-,0.3404255319148936 -#- -derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0 -#- -derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-_derivationally_related_form-,1.0
synset:tramp.n.06,synset:talent_scout.n.01	-1	-derivationally_related_form-synset_domain_topic_of-_synset_domain_topic_of-,0.012658227848101266
synset:baseball_player.n.01,synset:baseball_game.n.01	1	-_hypernym-synset_domain_topic_of-,0.7804878048780488 -#- -_hypernym-synset_domain_topic_of-_synset_domain_topic_of-_hypernym-,0.07692307692307693
synset:passenger_vehicle.n.01,synset:passenger_vehicle.n.01	-1	-derivationally_related_form-_derivationally_related_form-,1.0 -#- -derivationally_related_form-derivationally_related_form-,1.0 -#- -_derivationally_related_form-_derivationally_related_form-,1.0 -#- -_derivationally_related_form-derivationally_related_form-,1.0 -#- -_hypernym-hypernym-,1.0
synset:encirclement.n.01,synset:war_machine.n.01	1	-hypernym-synset_domain_topic_of-,1.0 -#- -hypernym-_hypernym-synset_domain_topic_of-,1.0 -#- -_hypernym-synset_domain_topic_of-,1.0
